This file is created using RaceChrono v8.0.8 ( http://racechrono.com/ ).
Format,3
Session title,"Circuito de Corvera"
Session type,Lap timing
Track name,"Circuito de Corvera"
Driver name,
Created,19/07/2024,18:10
Note,

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_update_rate,fix_type,latitude,longitude,satellites,speed,device_update_rate,lateral_acc,longitudinal_acc,speed
unix time,,,s,m,m,m,deg,Hz,,deg,deg,sats,m/s,Hz,G,G,m/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc
1721413221.05,0,6,598.05,5992.38525,3.216,226.4021,121.2,1.0,1.0,37.8145956,-1.0926937,16.1,12.927,20.0,0.57547,0.22507,12.927
1721413221.1,0,6,598.1,5993.0465,3.216,226.4282,121.2,1.0,1.0,37.8145914,-1.0926884,16.2,12.974,20.0,0.53814,0.22242,12.974
1721413221.15,0,6,598.15,5993.70775,3.216,226.4543,121.2,1.0,1.0,37.8145872,-1.0926831,16.3,13.021,20.0,0.49651,0.21861,13.021
1721413221.2,0,6,598.2,5994.369,3.216,226.4804,121.2,1.0,1.0,37.814583,-1.0926778,16.4,13.068,20.0,0.45112,0.21378,13.068
1721413221.25,0,6,598.25,5995.03025,3.216,226.5065,121.2,1.0,1.0,37.8145788,-1.0926725,16.5,13.115,20.0,0.4026,0.20811,13.115
1721413221.3,0,6,598.3,5995.6915,3.216,226.5326,121.2,1.0,1.0,37.8145745,-1.0926672,16.6,13.162,20.0,0.35164,0.20177,13.162
1721413221.35,0,6,598.35,5996.35275,3.216,226.5587,121.2,1.0,1.0,37.8145703,-1.0926618,16.7,13.209,20.0,0.29885,0.19494,13.209
1721413221.4,0,6,598.4,5997.014,3.216,226.5848,121.2,1.0,1.0,37.8145661,-1.0926565,16.8,13.256,20.0,0.24477,0.18776,13.256
1721413221.45,0,6,598.45,5997.67525,3.216,226.6109,121.2,1.0,1.0,37.8145619,-1.0926512,16.9,13.303,20.0,0.18983,0.18035,13.303
1721413221.5,0,6,598.5,5998.3365,3.216,226.637,121.2,1.0,1.0,37.8145577,-1.0926459,17.0,13.35,20.0,0.13452,0.17284,13.35
1721413221.55,0,6,598.55,5998.99775,3.216,226.6631,121.2,1.0,1.0,37.8145535,-1.0926406,17.1,13.397,20.0,0.0792,0.16532,13.397
1721413221.6,0,6,598.6,5999.659,3.216,226.6892,121.2,1.0,1.0,37.8145492,-1.0926353,17.2,13.444,20.0,0.02421,0.15789,13.444
1721413221.65,0,6,598.65,6000.32025,3.216,226.7153,121.2,1.0,1.0,37.814545,-1.09263,17.3,13.491,20.0,-0.02995,0.15068,13.491
1721413221.7,0,6,598.7,6000.9815,3.216,226.7414,121.2,1.0,1.0,37.8145408,-1.0926247,17.4,13.538,20.0,-0.08287,0.14379,13.538
1721413221.75,0,6,598.75,6001.64275,3.216,226.7675,121.2,1.0,1.0,37.8145366,-1.0926194,17.5,13.585,20.0,-0.13405,0.13736,13.585
1721413221.8,0,6,598.8,6002.304,3.216,226.7936,121.2,1.0,1.0,37.8145324,-1.0926141,17.6,13.632,20.0,-0.18288,0.13156,13.632
1721413221.85,0,6,598.85,6002.96525,3.216,226.8197,121.2,1.0,1.0,37.8145282,-1.0926088,17.7,13.679,20.0,-0.22872,0.12654,13.679
1721413221.9,0,6,598.9,6003.6265,3.216,226.8458,121.2,1.0,1.0,37.8145239,-1.0926035,17.8,13.726,20.0,-0.27096,0.12247,13.726
1721413221.95,0,6,598.95,6004.28775,3.216,226.8719,121.2,1.0,1.0,37.8145197,-1.0925981,17.9,13.773,20.0,-0.30907,0.11949,13.773
1721413222.0,0,6,599.0,6004.949,3.216,226.898,138.5,1.0,1.0,37.8145155,-1.0925928,18.0,13.82,20.0,-0.34272,0.11769,13.82
1721413222.05,0,6,599.05,6005.6929,3.216,226.9123,138.5,1.0,1.0,37.8145096,-1.0925889,17.85,13.919,20.0,-0.37178,0.11709,13.919
1721413222.1,0,6,599.1,6006.4368,3.216,226.9266,138.5,1.0,1.0,37.8145036,-1.0925851,17.7,14.018,20.0,-0.39637,0.11768,14.018
1721413222.15,0,6,599.15,6007.1807,3.216,226.9409,138.5,1.0,1.0,37.8144977,-1.0925812,17.55,14.117,20.0,-0.41684,0.11935,14.117
1721413222.2,0,6,599.2,6007.9246,3.216,226.9552,138.5,1.0,1.0,37.8144917,-1.0925773,17.4,14.216,20.0,-0.43371,0.12197,14.216
1721413222.25,0,6,599.25,6008.6685,3.216,226.9695,138.5,1.0,1.0,37.8144858,-1.0925734,17.25,14.315,20.0,-0.44759,0.12538,14.315
1721413222.3,0,6,599.3,6009.4124,3.216,226.9838,138.5,1.0,1.0,37.8144799,-1.0925695,17.1,14.414,20.0,-0.45912,0.12941,14.414
1721413222.35,0,6,599.35,6010.1563,3.216,226.9981,138.5,1.0,1.0,37.8144739,-1.0925656,16.95,14.513,20.0,-0.4689,0.1339,14.513
1721413222.4,0,6,599.4,6010.9002,3.216,227.0124,138.5,1.0,1.0,37.814468,-1.0925617,16.8,14.612,20.0,-0.47745,0.13872,14.612
1721413222.45,0,6,599.45,6011.6441,3.216,227.0267,138.5,1.0,1.0,37.814462,-1.0925578,16.65,14.711,20.0,-0.48517,0.14375,14.711
1721413222.5,0,6,599.5,6012.388,3.216,227.041,138.5,1.0,1.0,37.8144561,-1.0925539,16.5,14.81,20.0,-0.49233,0.14891,14.81
1721413222.55,0,6,599.55,6013.1319,3.216,227.0553,138.5,1.0,1.0,37.8144501,-1.09255,16.35,14.909,20.0,-0.49911,0.1541,14.909
1721413222.6,0,6,599.6,6013.8758,3.216,227.0696,138.5,1.0,1.0,37.8144442,-1.0925461,16.2,15.008,20.0,-0.5056,0.15929,15.008
1721413222.65,0,6,599.65,6014.6197,3.216,227.0839,138.5,1.0,1.0,37.8144383,-1.0925422,16.05,15.107,20.0,-0.51192,0.16438,15.107
1721413222.7,0,6,599.7,6015.3636,3.216,227.0982,138.5,1.0,1.0,37.8144323,-1.0925384,15.9,15.206,20.0,-0.51799,0.16932,15.206
1721413222.75,0,6,599.75,6016.1075,3.216,227.1125,138.5,1.0,1.0,37.8144264,-1.0925345,15.75,15.305,20.0,-0.52368,0.17407,15.305
1721413222.8,0,6,599.8,6016.8514,3.216,227.1268,138.5,1.0,1.0,37.8144204,-1.0925306,15.6,15.404,20.0,-0.52889,0.17854,15.404
1721413222.85,0,6,599.85,6017.5953,3.216,227.1411,138.5,1.0,1.0,37.8144145,-1.0925267,15.45,15.503,20.0,-0.53348,0.18266,15.503
1721413222.9,0,6,599.9,6018.3392,3.216,227.1554,138.5,1.0,1.0,37.8144086,-1.0925228,15.3,15.602,20.0,-0.53732,0.18637,15.602
1721413222.95,0,6,599.95,6019.0831,3.216,227.1697,138.5,1.0,1.0,37.8144026,-1.0925189,15.15,15.701,20.0,-0.54029,0.1896,15.701
1721413223.0,0,6,600.0,6019.827,3.216,227.184,158.4,1.0,1.0,37.8143967,-1.092515,15.0,15.8,20.0,-0.54234,0.19231,15.8
1721413223.05,0,6,600.05,6020.6904,3.216,227.18755,158.4,1.0,1.0,37.814389,-1.0925135,15.15,15.895,20.0,-0.54343,0.1945,15.895
1721413223.1,0,6,600.1,6021.5538,3.216,227.1911,158.4,1.0,1.0,37.8143813,-1.092512,15.3,15.99,20.0,-0.54359,0.19616,15.99
1721413223.15,0,6,600.15,6022.4172,3.216,227.19465,158.4,1.0,1.0,37.8143736,-1.0925105,15.45,16.085,20.0,-0.54289,0.19735,16.085
1721413223.2,0,6,600.2,6023.2806,3.216,227.1982,158.4,1.0,1.0,37.814366,-1.092509,15.6,16.18,20.0,-0.54145,0.19812,16.18
1721413223.25,0,6,600.25,6024.144,3.216,227.20175,158.4,1.0,1.0,37.8143583,-1.0925075,15.75,16.275,20.0,-0.53937,0.19854,16.275
1721413223.3,0,6,600.3,6025.0074,3.216,227.2053,158.4,1.0,1.0,37.8143506,-1.0925061,15.9,16.37,20.0,-0.53681,0.19869,16.37
1721413223.35,0,6,600.35,6025.8708,3.216,227.20885,158.4,1.0,1.0,37.8143429,-1.0925046,16.05,16.465,20.0,-0.53389,0.19864,16.465
1721413223.4,0,6,600.4,6026.7342,3.216,227.2124,158.4,1.0,1.0,37.8143353,-1.0925031,16.2,16.56,20.0,-0.53071,0.19844,16.56
1721413223.45,0,6,600.45,6027.5976,3.216,227.21595,158.4,1.0,1.0,37.8143276,-1.0925016,16.35,16.655,20.0,-0.52735,0.19815,16.655
1721413223.5,0,6,600.5,6028.461,3.216,227.2195,158.4,1.0,1.0,37.8143199,-1.0925001,16.5,16.75,20.0,-0.52391,0.1978,16.75
1721413223.55,0,6,600.55,6029.3244,3.216,227.22305,158.4,1.0,1.0,37.8143122,-1.0924986,16.65,16.845,20.0,-0.52042,0.19742,16.845
1721413223.6,0,6,600.6,6030.1878,3.216,227.2266,158.4,1.0,1.0,37.8143046,-1.0924971,16.8,16.94,20.0,-0.51693,0.19701,16.94
1721413223.65,0,6,600.65,6031.0512,3.216,227.23015,158.4,1.0,1.0,37.8142969,-1.0924956,16.95,17.035,20.0,-0.5135,0.19659,17.035
1721413223.7,0,6,600.7,6031.9146,3.216,227.2337,158.4,1.0,1.0,37.8142892,-1.0924941,17.1,17.13,20.0,-0.51017,0.19618,17.13
1721413223.75,0,6,600.75,6032.778,3.216,227.23725,158.4,1.0,1.0,37.8142815,-1.0924926,17.25,17.225,20.0,-0.50698,0.19576,17.225
1721413223.8,0,6,600.8,6033.6414,3.216,227.2408,158.4,1.0,1.0,37.8142739,-1.0924911,17.4,17.32,20.0,-0.50397,0.19534,17.32
1721413223.85,0,6,600.85,6034.5048,3.216,227.24435,158.4,1.0,1.0,37.8142662,-1.0924896,17.55,17.415,20.0,-0.50118,0.19491,17.415
1721413223.9,0,6,600.9,6035.3682,3.216,227.2479,158.4,1.0,1.0,37.8142585,-1.0924882,17.7,17.51,20.0,-0.49868,0.19447,17.51
1721413223.95,0,6,600.95,6036.2316,3.216,227.25145,158.4,1.0,1.0,37.8142508,-1.0924867,17.85,17.605,20.0,-0.49649,0.19403,17.605
1721413224.0,0,6,601.0,6037.095,3.216,227.255,173.9,1.0,1.0,37.8142432,-1.0924852,18.0,17.7,20.0,-0.49464,0.19357,17.7
1721413224.05,0,6,601.05,6038.0228,3.216,227.2286,173.9,1.0,1.0,37.8142349,-1.0924861,18.0,17.79,20.0,-0.49315,0.19311,17.79
1721413224.1,0,6,601.1,6038.9506,3.216,227.2022,173.9,1.0,1.0,37.8142266,-1.0924871,18.0,17.88,20.0,-0.492,0.19264,17.88
1721413224.15,0,6,601.15,6039.8784,3.216,227.1758,173.9,1.0,1.0,37.8142182,-1.0924881,18.0,17.97,20.0,-0.49117,0.19216,17.97
1721413224.2,0,6,601.2,6040.8062,3.216,227.1494,173.9,1.0,1.0,37.8142099,-1.0924891,18.0,18.06,20.0,-0.49061,0.19167,18.06
1721413224.25,0,6,601.25,6041.734,3.216,227.123,173.9,1.0,1.0,37.8142016,-1.09249,18.0,18.15,20.0,-0.49029,0.19117,18.15
1721413224.3,0,6,601.3,6042.6618,3.216,227.0966,173.9,1.0,1.0,37.8141933,-1.092491,18.0,18.24,20.0,-0.49014,0.19067,18.24
1721413224.35,0,6,601.35,6043.5896,3.216,227.0702,173.9,1.0,1.0,37.814185,-1.092492,18.0,18.33,20.0,-0.49013,0.19017,18.33
1721413224.4,0,6,601.4,6044.5174,3.216,227.0438,173.9,1.0,1.0,37.8141767,-1.092493,18.0,18.42,20.0,-0.49022,0.18966,18.42
1721413224.45,0,6,601.45,6045.4452,3.216,227.0174,173.9,1.0,1.0,37.8141684,-1.0924939,18.0,18.51,20.0,-0.49037,0.18916,18.51
1721413224.5,0,6,601.5,6046.373,3.216,226.991,173.9,1.0,1.0,37.8141601,-1.0924949,18.0,18.6,20.0,-0.49054,0.18865,18.6
1721413224.55,0,6,601.55,6047.3008,3.216,226.9646,173.9,1.0,1.0,37.8141518,-1.0924959,18.0,18.69,20.0,-0.49071,0.18813,18.69
1721413224.6,0,6,601.6,6048.2286,3.216,226.9382,173.9,1.0,1.0,37.8141435,-1.0924969,18.0,18.78,20.0,-0.49085,0.18762,18.78
1721413224.644,0,7,601.64403,6049.04568,3.216,226.91495,173.9,1.0,1.0,37.8141361,-1.0924977,18.0,18.85926,20.0,-0.49091,0.18715,18.85926
1721413224.65,0,7,601.65,6049.1564,3.216,226.9118,173.9,1.0,1.0,37.8141352,-1.0924978,18.0,18.87,20.0,-0.49092,0.18709,18.87
1721413224.7,0,7,601.7,6050.0842,3.216,226.8854,173.9,1.0,1.0,37.8141269,-1.0924988,18.0,18.96,20.0,-0.49089,0.18656,18.96
1721413224.75,0,7,601.75,6051.012,3.216,226.859,173.9,1.0,1.0,37.8141185,-1.0924998,18.0,19.05,20.0,-0.4907,0.18602,19.05
1721413224.8,0,7,601.8,6051.9398,3.216,226.8326,173.9,1.0,1.0,37.8141102,-1.0925008,18.0,19.14,20.0,-0.49032,0.18545,19.14
1721413224.85,0,7,601.85,6052.8676,3.216,226.8062,173.9,1.0,1.0,37.8141019,-1.0925017,18.0,19.23,20.0,-0.48969,0.18487,19.23
1721413224.9,0,7,601.9,6053.7954,3.216,226.7798,173.9,1.0,1.0,37.8140936,-1.0925027,18.0,19.32,20.0,-0.48875,0.18426,19.32
1721413224.95,0,7,601.95,6054.7232,3.216,226.7534,173.9,1.0,1.0,37.8140853,-1.0925037,18.0,19.41,20.0,-0.48745,0.18362,19.41
1721413225.0,0,7,602.0,6055.651,3.216,226.727,188.1,1.0,1.0,37.814077,-1.0925047,18.0,19.5,20.0,-0.48578,0.18295,19.5
1721413225.05,0,7,602.05,6056.7075,3.216,226.6898,188.1,1.0,1.0,37.8140679,-1.0925081,17.9,19.5815,20.0,-0.48372,0.18224,19.5815
1721413225.1,0,7,602.1,6057.764,3.216,226.6526,188.1,1.0,1.0,37.8140588,-1.0925116,17.8,19.663,20.0,-0.48128,0.18151,19.663
1721413225.15,0,7,602.15,6058.8205,3.216,226.6154,188.1,1.0,1.0,37.8140497,-1.092515,17.7,19.7445,20.0,-0.4785,0.18074,19.7445
1721413225.2,0,7,602.2,6059.877,3.216,226.5782,188.1,1.0,1.0,37.8140406,-1.0925185,17.6,19.826,20.0,-0.4754,0.17995,19.826
1721413225.25,0,7,602.25,6060.9335,3.216,226.541,188.1,1.0,1.0,37.8140315,-1.092522,17.5,19.9075,20.0,-0.47205,0.17913,19.9075
1721413225.3,0,7,602.3,6061.99,3.216,226.5038,188.1,1.0,1.0,37.8140224,-1.0925254,17.4,19.989,20.0,-0.46851,0.1783,19.989
1721413225.35,0,7,602.35,6063.0465,3.216,226.4666,188.1,1.0,1.0,37.8140133,-1.0925289,17.3,20.0705,20.0,-0.46481,0.17746,20.0705
1721413225.4,0,7,602.4,6064.103,3.216,226.4294,188.1,1.0,1.0,37.8140042,-1.0925323,17.2,20.152,20.0,-0.46101,0.1766,20.152
1721413225.45,0,7,602.45,6065.1595,3.216,226.3922,188.1,1.0,1.0,37.8139951,-1.0925358,17.1,20.2335,20.0,-0.45714,0.17574,20.2335
1721413225.5,0,7,602.5,6066.216,3.216,226.355,188.1,1.0,1.0,37.813986,-1.0925393,17.0,20.315,20.0,-0.45315,0.17483,20.315
1721413225.55,0,7,602.55,6067.2725,3.216,226.3178,188.1,1.0,1.0,37.8139769,-1.0925427,16.9,20.3965,20.0,-0.44902,0.17384,20.3965
1721413225.6,0,7,602.6,6068.329,3.216,226.2806,188.1,1.0,1.0,37.8139678,-1.0925462,16.8,20.478,20.0,-0.44467,0.17271,20.478
1721413225.65,0,7,602.65,6069.3855,3.216,226.2434,188.1,1.0,1.0,37.8139587,-1.0925496,16.7,20.5595,20.0,-0.44,0.17137,20.5595
1721413225.7,0,7,602.7,6070.442,3.216,226.2062,188.1,1.0,1.0,37.8139496,-1.0925531,16.6,20.641,20.0,-0.43485,0.16971,20.641
1721413225.75,0,7,602.75,6071.4985,3.216,226.169,188.1,1.0,1.0,37.8139405,-1.0925565,16.5,20.7225,20.0,-0.42903,0.1676,20.7225
1721413225.8,0,7,602.8,6072.555,3.216,226.1318,188.1,1.0,1.0,37.8139314,-1.09256,16.4,20.804,20.0,-0.4223,0.16489,20.804
1721413225.85,0,7,602.85,6073.6115,3.216,226.0946,188.1,1.0,1.0,37.8139223,-1.0925635,16.3,20.8855,20.0,-0.41442,0.1614,20.8855
1721413225.9,0,7,602.9,6074.668,3.216,226.0574,188.1,1.0,1.0,37.8139132,-1.0925669,16.2,20.967,20.0,-0.40514,0.15699,20.967
1721413225.95,0,7,602.95,6075.7245,3.216,226.0202,188.1,1.0,1.0,37.8139041,-1.0925704,16.1,21.0485,20.0,-0.39427,0.15152,21.0485
1721413226.0,0,7,603.0,6076.781,3.216,225.983,199.1,1.0,1.0,37.813895,-1.0925738,16.0,21.13,20.0,-0.38167,0.14489,21.13
1721413226.05,0,7,603.05,6077.7738,3.216,225.95295,199.1,1.0,1.0,37.8138865,-1.0925773,16.05,21.0785,20.0,-0.3673,0.13709,21.0785
1721413226.1,0,7,603.1,6078.7666,3.216,225.9229,199.1,1.0,1.0,37.813878,-1.0925807,16.1,21.027,20.0,-0.35121,0.12813,21.027
1721413226.15,0,7,603.15,6079.7594,3.216,225.89285,199.1,1.0,1.0,37.8138695,-1.0925841,16.15,20.9755,20.0,-0.33352,0.11812,20.9755
1721413226.2,0,7,603.2,6080.7522,3.216,225.8628,199.1,1.0,1.0,37.813861,-1.0925875,16.2,20.924,20.0,-0.31444,0.10717,20.924
1721413226.25,0,7,603.25,6081.745,3.216,225.83275,199.1,1.0,1.0,37.8138525,-1.092591,16.25,20.8725,20.0,-0.2942,0.09546,20.8725
1721413226.3,0,7,603.3,6082.7378,3.216,225.8027,199.1,1.0,1.0,37.813844,-1.0925944,16.3,20.821,20.0,-0.27306,0.08314,20.821
1721413226.35,0,7,603.35,6083.7306,3.216,225.77265,199.1,1.0,1.0,37.8138354,-1.0925978,16.35,20.7695,20.0,-0.25124,0.07037,20.7695
1721413226.4,0,7,603.4,6084.7234,3.216,225.7426,199.1,1.0,1.0,37.8138269,-1.0926012,16.4,20.718,20.0,-0.22894,0.05728,20.718
1721413226.45,0,7,603.45,6085.7162,3.216,225.71255,199.1,1.0,1.0,37.8138184,-1.0926047,16.45,20.6665,20.0,-0.20633,0.04398,20.6665
1721413226.5,0,7,603.5,6086.709,3.216,225.6825,199.1,1.0,1.0,37.8138099,-1.0926081,16.5,20.615,20.0,-0.18356,0.03055,20.615
1721413226.55,0,7,603.55,6087.7018,3.216,225.65245,199.1,1.0,1.0,37.8138014,-1.0926115,16.55,20.5635,20.0,-0.16076,0.01705,20.5635
1721413226.6,0,7,603.6,6088.6946,3.216,225.6224,199.1,1.0,1.0,37.8137929,-1.0926149,16.6,20.512,20.0,-0.13804,0.00351,20.512
1721413226.65,0,7,603.65,6089.6874,3.216,225.59235,199.1,1.0,1.0,37.8137844,-1.0926184,16.65,20.4605,20.0,-0.11554,-0.01,20.4605
1721413226.7,0,7,603.7,6090.6802,3.216,225.5623,199.1,1.0,1.0,37.8137759,-1.0926218,16.7,20.409,20.0,-0.09339,-0.02347,20.409
1721413226.75,0,7,603.75,6091.673,3.216,225.53225,199.1,1.0,1.0,37.8137674,-1.0926252,16.75,20.3575,20.0,-0.07173,-0.0369,20.3575
1721413226.8,0,7,603.8,6092.6658,3.216,225.5022,199.1,1.0,1.0,37.8137589,-1.0926286,16.8,20.306,20.0,-0.05072,-0.05026,20.306
1721413226.85,0,7,603.85,6093.6586,3.216,225.47215,199.1,1.0,1.0,37.8137504,-1.0926321,16.85,20.2545,20.0,-0.03055,-0.06354,20.2545
1721413226.9,0,7,603.9,6094.6514,3.216,225.4421,199.1,1.0,1.0,37.8137419,-1.0926355,16.9,20.203,20.0,-0.01138,-0.07672,20.203
1721413226.95,0,7,603.95,6095.6442,3.216,225.41205,199.1,1.0,1.0,37.8137333,-1.0926389,16.95,20.1515,20.0,0.00663,-0.08978,20.1515
1721413227.0,0,7,604.0,6096.637,3.216,225.382,197.8,1.0,1.0,37.8137248,-1.0926423,17.0,20.1,20.0,0.0234,-0.10272,20.1
1721413227.05,0,7,604.05,6097.56755,3.216,225.36825,197.8,1.0,1.0,37.8137167,-1.0926448,17.0,19.929,20.0,0.03889,-0.11553,19.929
1721413227.1,0,7,604.1,6098.4981,3.216,225.3545,197.8,1.0,1.0,37.8137086,-1.0926472,17.0,19.758,20.0,0.05314,-0.12821,19.758
1721413227.15,0,7,604.15,6099.42865,3.216,225.34075,197.8,1.0,1.0,37.8137004,-1.0926497,17.0,19.587,20.0,0.06623,-0.14078,19.587
1721413227.2,0,7,604.2,6100.3592,3.216,225.327,197.8,1.0,1.0,37.8136923,-1.0926521,17.0,19.416,20.0,0.07832,-0.15325,19.416
1721413227.25,0,7,604.25,6101.28975,3.216,225.31325,197.8,1.0,1.0,37.8136841,-1.0926546,17.0,19.245,20.0,0.08957,-0.16564,19.245
1721413227.3,0,7,604.3,6102.2203,3.216,225.2995,197.8,1.0,1.0,37.813676,-1.092657,17.0,19.074,20.0,0.10017,-0.17796,19.074
1721413227.35,0,7,604.35,6103.15085,3.216,225.28575,197.8,1.0,1.0,37.8136678,-1.0926595,17.0,18.903,20.0,0.11028,-0.19023,18.903
1721413227.4,0,7,604.4,6104.0814,3.216,225.272,197.8,1.0,1.0,37.8136597,-1.0926619,17.0,18.732,20.0,0.12005,-0.20247,18.732
1721413227.45,0,7,604.45,6105.01195,3.216,225.25825,197.8,1.0,1.0,37.8136516,-1.0926644,17.0,18.561,20.0,0.12959,-0.21468,18.561
1721413227.5,0,7,604.5,6105.9425,3.216,225.2445,197.8,1.0,1.0,37.8136434,-1.0926668,17.0,18.39,20.0,0.13892,-0.22685,18.39
1721413227.55,0,7,604.55,6106.87305,3.216,225.23075,197.8,1.0,1.0,37.8136353,-1.0926693,17.0,18.219,20.0,0.14805,-0.23895,18.219
1721413227.6,0,7,604.6,6107.8036,3.216,225.217,197.8,1.0,1.0,37.8136271,-1.0926717,17.0,18.048,20.0,0.15695,-0.25095,18.048
1721413227.65,0,7,604.65,6108.73415,3.216,225.20325,197.8,1.0,1.0,37.813619,-1.0926742,17.0,17.877,20.0,0.16557,-0.2628,17.877
1721413227.7,0,7,604.7,6109.6647,3.216,225.1895,197.8,1.0,1.0,37.8136109,-1.0926766,17.0,17.706,20.0,0.17377,-0.27442,17.706
1721413227.75,0,7,604.75,6110.59525,3.216,225.17575,197.8,1.0,1.0,37.8136027,-1.0926791,17.0,17.535,20.0,0.18137,-0.28572,17.535
1721413227.8,0,7,604.8,6111.5258,3.216,225.162,197.8,1.0,1.0,37.8135946,-1.0926815,17.0,17.364,20.0,0.18816,-0.29659,17.364
1721413227.85,0,7,604.85,6112.45635,3.216,225.14825,197.8,1.0,1.0,37.8135864,-1.092684,17.0,17.193,20.0,0.19393,-0.30692,17.193
1721413227.9,0,7,604.9,6113.3869,3.216,225.1345,197.8,1.0,1.0,37.8135783,-1.0926864,17.0,17.022,20.0,0.19847,-0.31658,17.022
1721413227.95,0,7,604.95,6114.31745,3.216,225.12075,197.8,1.0,1.0,37.8135701,-1.0926889,17.0,16.851,20.0,0.20159,-0.32549,16.851
1721413228.0,0,7,605.0,6115.248,3.216,225.107,190.0,1.0,1.0,37.813562,-1.0926913,17.0,16.68,20.0,0.20318,-0.33359,16.68
1721413228.05,0,7,605.05,6115.9371,3.216,225.05385,190.0,1.0,1.0,37.8135559,-1.0926925,17.05,16.478,20.0,0.2032,-0.34084,16.478
1721413228.1,0,7,605.1,6116.6262,3.216,225.0007,190.0,1.0,1.0,37.8135497,-1.0926936,17.1,16.276,20.0,0.20169,-0.34728,16.276
1721413228.15,0,7,605.15,6117.3153,3.216,224.94755,190.0,1.0,1.0,37.8135436,-1.0926947,17.15,16.074,20.0,0.19877,-0.35296,16.074
1721413228.2,0,7,605.2,6118.0044,3.216,224.8944,190.0,1.0,1.0,37.8135375,-1.0926958,17.2,15.872,20.0,0.19461,-0.35798,15.872
1721413228.25,0,7,605.25,6118.6935,3.216,224.84125,190.0,1.0,1.0,37.8135313,-1.092697,17.25,15.67,20.0,0.18943,-0.36245,15.67
1721413228.3,0,7,605.3,6119.3826,3.216,224.7881,190.0,1.0,1.0,37.8135252,-1.0926981,17.3,15.468,20.0,0.18344,-0.3665,15.468
1721413228.35,0,7,605.35,6120.0717,3.216,224.73495,190.0,1.0,1.0,37.8135191,-1.0926992,17.35,15.266,20.0,0.17685,-0.37022,15.266
1721413228.4,0,7,605.4,6120.7608,3.216,224.6818,190.0,1.0,1.0,37.8135129,-1.0927003,17.4,15.064,20.0,0.16985,-0.37372,15.064
1721413228.45,0,7,605.45,6121.4499,3.216,224.62865,190.0,1.0,1.0,37.8135068,-1.0927015,17.45,14.862,20.0,0.16255,-0.37707,14.862
1721413228.5,0,7,605.5,6122.139,3.216,224.5755,190.0,1.0,1.0,37.8135007,-1.0927026,17.5,14.66,20.0,0.15502,-0.38026,14.66
1721413228.55,0,7,605.55,6122.8281,3.216,224.52235,190.0,1.0,1.0,37.8134945,-1.0927037,17.55,14.458,20.0,0.14727,-0.3833,14.458
1721413228.6,0,7,605.6,6123.5172,3.216,224.4692,190.0,1.0,1.0,37.8134884,-1.0927048,17.6,14.256,20.0,0.13927,-0.38613,14.256
1721413228.65,0,7,605.65,6124.2063,3.216,224.41605,190.0,1.0,1.0,37.8134823,-1.092706,17.65,14.054,20.0,0.13099,-0.3887,14.054
1721413228.7,0,7,605.7,6124.8954,3.216,224.3629,190.0,1.0,1.0,37.8134761,-1.0927071,17.7,13.852,20.0,0.12227,-0.39087,13.852
1721413228.75,0,7,605.75,6125.5845,3.216,224.30975,190.0,1.0,1.0,37.81347,-1.0927082,17.75,13.65,20.0,0.11294,-0.39248,13.65
1721413228.8,0,7,605.8,6126.2736,3.216,224.2566,190.0,1.0,1.0,37.8134639,-1.0927093,17.8,13.448,20.0,0.1028,-0.39333,13.448
1721413228.85,0,7,605.85,6126.9627,3.216,224.20345,190.0,1.0,1.0,37.8134577,-1.0927105,17.85,13.246,20.0,0.09161,-0.39323,13.246
1721413228.9,0,7,605.9,6127.6518,3.216,224.1503,190.0,1.0,1.0,37.8134516,-1.0927116,17.9,13.044,20.0,0.07916,-0.39196,13.044
1721413228.95,0,7,605.95,6128.3409,3.216,224.09715,190.0,1.0,1.0,37.8134455,-1.0927127,17.95,12.842,20.0,0.06527,-0.38937,12.842
1721413229.0,0,7,606.0,6129.03,3.216,224.044,186.5,1.0,1.0,37.8134393,-1.0927138,18.0,12.64,20.0,0.04982,-0.38534,12.64
1721413229.05,0,7,606.05,6129.5815,3.216,223.97265,186.5,1.0,1.0,37.8134346,-1.0927157,18.0,12.5625,20.0,0.03277,-0.37983,12.5625
1721413229.1,0,7,606.1,6130.133,3.216,223.9013,186.5,1.0,1.0,37.8134299,-1.0927175,18.0,12.485,20.0,0.01416,-0.37289,12.485
1721413229.15,0,7,606.15,6130.6845,3.216,223.82995,186.5,1.0,1.0,37.8134251,-1.0927194,18.0,12.4075,20.0,-0.00589,-0.36462,12.4075
1721413229.2,0,7,606.2,6131.236,3.216,223.7586,186.5,1.0,1.0,37.8134204,-1.0927212,18.0,12.33,20.0,-0.0272,-0.3552,12.33
1721413229.25,0,7,606.25,6131.7875,3.216,223.68725,186.5,1.0,1.0,37.8134156,-1.092723,18.0,12.2525,20.0,-0.04955,-0.34481,12.2525
1721413229.3,0,7,606.3,6132.339,3.216,223.6159,186.5,1.0,1.0,37.8134109,-1.0927249,18.0,12.175,20.0,-0.07272,-0.33367,12.175
