This file is created using RaceChrono v8.0.8 ( http://racechrono.com/ ).
Format,3
Session title,"Circuito de Corvera"
Session type,Lap timing
Track name,"Circuito de Corvera"
Driver name,
Created,29/08/2024,16:48
Note,

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_update_rate,fix_type,latitude,longitude,satellites,speed,device_update_rate,lateral_acc,longitudinal_acc,speed
1724950689.65,0,8,599.65,8000.9433,3.216,221.25285,200.7,1.0,1.0,37.8145588,-1.09279,12.65,13.1025,20.0,1.08942,0.30399,13.1025
1724950689.7,0,8,599.7,8002.0094,3.216,221.2803,200.7,1.0,1.0,37.8145532,-1.0927803,12.7,13.345,20.0,1.15771,0.32832,13.345
1724950689.75,0,8,599.75,8003.0755,3.216,221.30775,200.7,1.0,1.0,37.8145475,-1.0927705,12.75,13.5875,20.0,1.21921,0.35125,13.5875
1724950689.8,0,8,599.8,8004.1416,3.216,221.3352,200.7,1.0,1.0,37.8145418,-1.0927607,12.8,13.83,20.0,1.27162,0.37229,13.83
1724950689.85,0,8,599.85,8005.2077,3.216,221.36265,200.7,1.0,1.0,37.8145361,-1.092751,12.85,14.0725,20.0,1.31242,0.39092,14.0725
1724950689.9,0,8,599.9,8006.2738,3.216,221.3901,200.7,1.0,1.0,37.8145304,-1.0927412,12.9,14.315,20.0,1.33925,0.40665,14.315
1724950689.95,0,8,599.95,8007.3399,3.216,221.41755,200.7,1.0,1.0,37.8145247,-1.0927314,12.95,14.5575,20.0,1.3501,0.41905,14.5575
1724950690.0,0,8,600.0,8008.406,3.216,221.445,137.5,1.0,1.0,37.814519,-1.0927217,13.0,14.8,20.0,1.34363,0.42786,14.8
1724950690.05,0,8,600.05,8009.20815,3.216,221.4498,137.5,1.0,1.0,37.814513,-1.0927166,13.0,14.916,20.0,1.31937,0.43297,14.916
1724950690.1,0,8,600.1,8010.0103,3.216,221.4546,137.5,1.0,1.0,37.8145071,-1.0927114,13.0,15.032,20.0,1.27778,0.43449,15.032
1724950690.15,0,8,600.15,8010.81245,3.216,221.4594,137.5,1.0,1.0,37.8145011,-1.0927063,13.0,15.148,20.0,1.22021,0.43268,15.148
1724950690.2,0,8,600.2,8011.6146,3.216,221.4642,137.5,1.0,1.0,37.8144951,-1.0927012,13.0,15.264,20.0,1.14867,0.42797,15.264
1724950690.25,0,8,600.25,8012.41675,3.216,221.469,137.5,1.0,1.0,37.8144891,-1.0926961,13.0,15.38,20.0,1.06552,0.42085,15.38
1724950690.3,0,8,600.3,8013.2189,3.216,221.4738,137.5,1.0,1.0,37.8144832,-1.092691,13.0,15.496,20.0,0.97328,0.41184,15.496
1724950690.35,0,8,600.35,8014.02105,3.216,221.4786,137.5,1.0,1.0,37.8144772,-1.0926859,13.0,15.612,20.0,0.87426,0.40142,15.612
1724950690.4,0,8,600.4,8014.8232,3.216,221.4834,137.5,1.0,1.0,37.8144712,-1.0926807,13.0,15.728,20.0,0.77044,0.39,15.728
1724950690.45,0,8,600.45,8015.62535,3.216,221.4882,137.5,1.0,1.0,37.8144652,-1.0926756,13.0,15.844,20.0,0.66343,0.37793,15.844
1724950690.5,0,8,600.5,8016.4275,3.216,221.493,137.5,1.0,1.0,37.8144593,-1.0926705,13.0,15.96,20.0,0.55477,0.36545,15.96
1724950690.55,0,8,600.55,8017.22965,3.216,221.4978,137.5,1.0,1.0,37.8144533,-1.0926654,13.0,16.076,20.0,0.44558,0.35278,16.076
1724950690.6,0,8,600.6,8018.0318,3.216,221.5026,137.5,1.0,1.0,37.8144473,-1.0926603,13.0,16.192,20.0,0.33683,0.34005,16.192
1724950690.65,0,8,600.65,8018.83395,3.216,221.5074,137.5,1.0,1.0,37.8144413,-1.0926552,13.0,16.308,20.0,0.22988,0.32747,16.308
1724950690.7,0,8,600.7,8019.6361,3.216,221.5122,137.5,1.0,1.0,37.8144354,-1.09265,13.0,16.424,20.0,0.12561,0.31509,16.424
1724950690.75,0,8,600.75,8020.43825,3.216,221.517,137.5,1.0,1.0,37.8144294,-1.0926449,13.0,16.54,20.0,0.02514,0.303,16.54
1724950690.8,0,8,600.8,8021.2404,3.216,221.5218,137.5,1.0,1.0,37.8144234,-1.0926398,13.0,16.656,20.0,-0.07023,0.29131,16.656
1724950690.85,0,8,600.85,8022.04255,3.216,221.5266,137.5,1.0,1.0,37.8144174,-1.0926347,13.0,16.772,20.0,-0.15909,0.28012,16.772
1724950690.9,0,8,600.9,8022.8447,3.216,221.5314,137.5,1.0,1.0,37.8144115,-1.0926296,13.0,16.888,20.0,-0.24012,0.26955,16.888
1724950690.95,0,8,600.95,8023.64685,3.216,221.5362,137.5,1.0,1.0,37.8144055,-1.0926245,13.0,17.004,20.0,-0.31219,0.25966,17.004
1724950691.0,0,8,601.0,8024.449,3.216,221.541,155.7,1.0,1.0,37.8143995,-1.0926193,13.0,17.12,20.0,-0.37455,0.25053,17.12
1724950691.05,0,8,601.05,8025.33085,3.216,221.5375,155.7,1.0,1.0,37.8143917,-1.0926174,13.0,17.191,20.0,-0.42694,0.24217,17.191
1724950691.1,0,8,601.1,8026.2127,3.216,221.534,155.7,1.0,1.0,37.8143839,-1.0926155,13.0,17.262,20.0,-0.46961,0.23457,17.262
1724950691.15,0,8,601.15,8027.09455,3.216,221.5305,155.7,1.0,1.0,37.8143762,-1.0926136,13.0,17.333,20.0,-0.50333,0.22766,17.333
1724950691.2,0,8,601.2,8027.9764,3.216,221.527,155.7,1.0,1.0,37.8143684,-1.0926116,13.0,17.404,20.0,-0.52921,0.22136,17.404
1724950691.25,0,8,601.25,8028.85825,3.216,221.5235,155.7,1.0,1.0,37.8143606,-1.0926097,13.0,17.475,20.0,-0.54859,0.21556,17.475
1724950691.3,0,8,601.3,8029.7401,3.216,221.52,155.7,1.0,1.0,37.8143528,-1.0926078,13.0,17.546,20.0,-0.56287,0.21016,17.546
1724950691.35,0,8,601.35,8030.62195,3.216,221.5165,155.7,1.0,1.0,37.814345,-1.0926059,13.0,17.617,20.0,-0.57335,0.20505,17.617
1724950691.4,0,8,601.4,8031.5038,3.216,221.513,155.7,1.0,1.0,37.8143372,-1.0926039,13.0,17.688,20.0,-0.58114,0.20015,17.688
1724950691.45,0,8,601.45,8032.38565,3.216,221.5095,155.7,1.0,1.0,37.8143295,-1.092602,13.0,17.759,20.0,-0.58714,0.19539,17.759
1724950691.5,0,8,601.5,8033.2675,3.216,221.506,155.7,1.0,1.0,37.8143217,-1.0926001,13.0,17.83,20.0,-0.59196,0.19074,17.83
1724950691.55,0,8,601.55,8034.14935,3.216,221.5025,155.7,1.0,1.0,37.8143139,-1.0925982,13.0,17.901,20.0,-0.59604,0.18617,17.901
1724950691.6,0,8,601.6,8035.0312,3.216,221.499,155.7,1.0,1.0,37.8143061,-1.0925962,13.0,17.972,20.0,-0.59964,0.18168,17.972
1724950691.65,0,8,601.65,8035.91305,3.216,221.4955,155.7,1.0,1.0,37.8142983,-1.0925943,13.0,18.043,20.0,-0.60308,0.17728,18.043
1724950691.7,0,8,601.7,8036.7949,3.216,221.492,155.7,1.0,1.0,37.8142905,-1.0925924,13.0,18.114,20.0,-0.60628,0.17301,18.114
1724950691.75,0,8,601.75,8037.67675,3.216,221.4885,155.7,1.0,1.0,37.8142828,-1.0925905,13.0,18.185,20.0,-0.60916,0.16891,18.185
1724950691.8,0,8,601.8,8038.5586,3.216,221.485,155.7,1.0,1.0,37.814275,-1.0925885,13.0,18.256,20.0,-0.6116,0.16506,18.256
1724950691.85,0,8,601.85,8039.44045,3.216,221.4815,155.7,1.0,1.0,37.8142672,-1.0925866,13.0,18.327,20.0,-0.61348,0.16151,18.327
1724950691.9,0,8,601.9,8040.3223,3.216,221.478,155.7,1.0,1.0,37.8142594,-1.0925847,13.0,18.398,20.0,-0.61468,0.15833,18.398
1724950691.95,0,8,601.95,8041.20415,3.216,221.4745,155.7,1.0,1.0,37.8142516,-1.0925828,13.0,18.469,20.0,-0.61511,0.15558,18.469
1724950692.0,0,8,602.0,8042.086,3.216,221.471,174.8,1.0,1.0,37.8142438,-1.0925808,13.0,18.54,20.0,-0.6147,0.15328,18.54
1724950692.05,0,8,602.05,8043.07755,3.216,221.43515,174.8,1.0,1.0,37.8142349,-1.0925813,12.95,18.6155,20.0,-0.61343,0.15145,18.6155
1724950692.1,0,8,602.1,8044.0691,3.216,221.3993,174.8,1.0,1.0,37.814226,-1.0925818,12.9,18.691,20.0,-0.61133,0.15007,18.691
1724950692.15,0,8,602.15,8045.06065,3.216,221.36345,174.8,1.0,1.0,37.8142171,-1.0925823,12.85,18.7665,20.0,-0.60845,0.14912,18.7665
1724950692.2,0,8,602.2,8046.0522,3.216,221.3276,174.8,1.0,1.0,37.8142082,-1.0925828,12.8,18.842,20.0,-0.60489,0.14854,18.842
1724950692.25,0,8,602.25,8047.04375,3.216,221.29175,174.8,1.0,1.0,37.8141993,-1.0925833,12.75,18.9175,20.0,-0.60077,0.14827,18.9175
1724950692.3,0,8,602.3,8048.0353,3.216,221.2559,174.8,1.0,1.0,37.8141904,-1.0925838,12.7,18.993,20.0,-0.59622,0.14823,18.993
1724950692.35,0,8,602.35,8049.02685,3.216,221.22005,174.8,1.0,1.0,37.8141815,-1.0925843,12.65,19.0685,20.0,-0.59133,0.14837,19.0685
1724950692.4,0,8,602.4,8050.0184,3.216,221.1842,174.8,1.0,1.0,37.8141726,-1.0925848,12.6,19.144,20.0,-0.58621,0.14864,19.144
1724950692.45,0,8,602.45,8051.00995,3.216,221.14835,174.8,1.0,1.0,37.8141637,-1.0925853,12.55,19.2195,20.0,-0.58094,0.149,19.2195
1724950692.5,0,9,602.49972,8051.99594,3.216,221.1127,174.8,1.0,1.0,37.8141548,-1.0925858,12.50028,19.29458,20.0,-0.57559,0.14941,19.29458
1724950692.5,0,9,602.5,8052.0015,3.216,221.1125,174.8,1.0,1.0,37.8141548,-1.0925858,12.5,19.295,20.0,-0.57556,0.14941,19.295
1724950692.55,0,9,602.55,8052.99305,3.216,221.07665,174.8,1.0,1.0,37.8141458,-1.0925863,12.45,19.3705,20.0,-0.57008,0.14986,19.3705
1724950692.6,0,9,602.6,8053.9846,3.216,221.0408,174.8,1.0,1.0,37.8141369,-1.0925868,12.4,19.446,20.0,-0.56452,0.15034,19.446
1724950692.65,0,9,602.65,8054.97615,3.216,221.00495,174.8,1.0,1.0,37.814128,-1.0925873,12.35,19.5215,20.0,-0.55889,0.15085,19.5215
1724950692.7,0,9,602.7,8055.9677,3.216,220.9691,174.8,1.0,1.0,37.8141191,-1.0925878,12.3,19.597,20.0,-0.55314,0.15137,19.597
1724950692.75,0,9,602.75,8056.95925,3.216,220.93325,174.8,1.0,1.0,37.8141102,-1.0925883,12.25,19.6725,20.0,-0.54722,0.15194,19.6725
1724950692.8,0,9,602.8,8057.9508,3.216,220.8974,174.8,1.0,1.0,37.8141013,-1.0925888,12.2,19.748,20.0,-0.54109,0.15257,19.748
1724950692.85,0,9,602.85,8058.94235,3.216,220.86155,174.8,1.0,1.0,37.8140924,-1.0925893,12.15,19.8235,20.0,-0.53467,0.15326,19.8235
1724950692.9,0,9,602.9,8059.9339,3.216,220.8257,174.8,1.0,1.0,37.8140835,-1.0925898,12.1,19.899,20.0,-0.52791,0.15403,19.899
1724950692.95,0,9,602.95,8060.92545,3.216,220.78985,174.8,1.0,1.0,37.8140746,-1.0925903,12.05,19.9745,20.0,-0.52077,0.15489,19.9745
1724950693.0,0,9,603.0,8061.917,3.216,220.754,189.4,1.0,1.0,37.8140657,-1.0925908,12.0,20.05,20.0,-0.51321,0.15586,20.05
1724950693.05,0,9,603.05,8063.01305,3.216,220.7506,189.4,1.0,1.0,37.814056,-1.0925935,12.0,20.141,20.0,-0.50522,0.15693,20.141
1724950693.1,0,9,603.1,8064.1091,3.216,220.7472,189.4,1.0,1.0,37.8140464,-1.0925962,12.0,20.232,20.0,-0.49681,0.15811,20.232
1724950693.15,0,9,603.15,8065.20515,3.216,220.7438,189.4,1.0,1.0,37.8140368,-1.0925989,12.0,20.323,20.0,-0.48801,0.15937,20.323
1724950693.2,0,9,603.2,8066.3012,3.216,220.7404,189.4,1.0,1.0,37.8140272,-1.0926016,12.0,20.414,20.0,-0.47887,0.16072,20.414
1724950693.25,0,9,603.25,8067.39725,3.216,220.737,189.4,1.0,1.0,37.8140175,-1.0926043,12.0,20.505,20.0,-0.46946,0.16214,20.505
1724950693.3,0,9,603.3,8068.4933,3.216,220.7336,189.4,1.0,1.0,37.8140079,-1.092607,12.0,20.596,20.0,-0.45982,0.16361,20.596
1724950693.35,0,9,603.35,8069.58935,3.216,220.7302,189.4,1.0,1.0,37.8139983,-1.0926097,12.0,20.687,20.0,-0.45002,0.16512,20.687
1724950693.4,0,9,603.4,8070.6854,3.216,220.7268,189.4,1.0,1.0,37.8139887,-1.0926124,12.0,20.778,20.0,-0.4401,0.16666,20.778
1724950693.45,0,9,603.45,8071.78145,3.216,220.7234,189.4,1.0,1.0,37.813979,-1.0926151,12.0,20.869,20.0,-0.4301,0.16822,20.869
1724950693.5,0,9,603.5,8072.8775,3.216,220.72,189.4,1.0,1.0,37.8139694,-1.0926178,12.0,20.96,20.0,-0.42004,0.16974,20.96
1724950693.55,0,9,603.55,8073.97355,3.216,220.7166,189.4,1.0,1.0,37.8139598,-1.0926204,12.0,21.051,20.0,-0.4099,0.17117,21.051
1724950693.6,0,9,603.6,8075.0696,3.216,220.7132,189.4,1.0,1.0,37.8139502,-1.0926231,12.0,21.142,20.0,-0.39967,0.17246,21.142
1724950693.65,0,9,603.65,8076.16565,3.216,220.7098,189.4,1.0,1.0,37.8139405,-1.0926258,12.0,21.233,20.0,-0.38934,0.1735,21.233
1724950693.7,0,9,603.7,8077.2617,3.216,220.7064,189.4,1.0,1.0,37.8139309,-1.0926285,12.0,21.324,20.0,-0.37885,0.1742,21.324
1724950693.75,0,9,603.75,8078.35775,3.216,220.703,189.4,1.0,1.0,37.8139213,-1.0926312,12.0,21.415,20.0,-0.36813,0.17438,21.415
1724950693.8,0,9,603.8,8079.4538,3.216,220.6996,189.4,1.0,1.0,37.8139117,-1.0926339,12.0,21.506,20.0,-0.3571,0.1739,21.506
1724950693.85,0,9,603.85,8080.54985,3.216,220.6962,189.4,1.0,1.0,37.813902,-1.0926366,12.0,21.597,20.0,-0.34568,0.17254,21.597
1724950693.9,0,9,603.9,8081.6459,3.216,220.6928,189.4,1.0,1.0,37.8138924,-1.0926393,12.0,21.688,20.0,-0.3338,0.17015,21.688
1724950693.95,0,9,603.95,8082.74195,3.216,220.6894,189.4,1.0,1.0,37.8138828,-1.092642,12.0,21.779,20.0,-0.32137,0.16657,21.779
1724950694.0,0,9,604.0,8083.838,3.216,220.686,197.6,1.0,1.0,37.8138732,-1.0926447,12.0,21.87,20.0,-0.30836,0.1617,21.87
1724950694.05,0,9,604.05,8084.9015,3.216,220.702,197.6,1.0,1.0,37.8138639,-1.0926478,12.1,21.837,20.0,-0.29476,0.15551,21.837
1724950694.1,0,9,604.1,8085.965,3.216,220.718,197.6,1.0,1.0,37.8138547,-1.092651,12.2,21.804,20.0,-0.28057,0.14802,21.804
1724950694.15,0,9,604.15,8087.0285,3.216,220.734,197.6,1.0,1.0,37.8138455,-1.0926541,12.3,21.771,20.0,-0.26584,0.13935,21.771
1724950694.2,0,9,604.2,8088.092,3.216,220.75,197.6,1.0,1.0,37.8138362,-1.0926573,12.4,21.738,20.0,-0.25064,0.12964,21.738
1724950694.25,0,9,604.25,8089.1555,3.216,220.766,197.6,1.0,1.0,37.813827,-1.0926605,12.5,21.705,20.0,-0.23505,0.11906,21.705
1724950694.3,0,9,604.3,8090.219,3.216,220.782,197.6,1.0,1.0,37.8138178,-1.0926636,12.6,21.672,20.0,-0.21916,0.10781,21.672
1724950694.35,0,9,604.35,8091.2825,3.216,220.798,197.6,1.0,1.0,37.8138085,-1.0926668,12.7,21.639,20.0,-0.20303,0.09606,21.639
1724950694.4,0,9,604.4,8092.346,3.216,220.814,197.6,1.0,1.0,37.8137993,-1.0926699,12.8,21.606,20.0,-0.18675,0.08394,21.606
1724950694.45,0,9,604.45,8093.4095,3.216,220.83,197.6,1.0,1.0,37.8137901,-1.0926731,12.9,21.573,20.0,-0.17036,0.07159,21.573
1724950694.5,0,9,604.5,8094.473,3.216,220.846,197.6,1.0,1.0,37.8137808,-1.0926763,13.0,21.54,20.0,-0.15391,0.05907,21.54
1724950694.55,0,9,604.55,8095.5365,3.216,220.862,197.6,1.0,1.0,37.8137716,-1.0926794,13.1,21.507,20.0,-0.13743,0.04641,21.507
1724950694.6,0,9,604.6,8096.6,3.216,220.878,197.6,1.0,1.0,37.8137624,-1.0926826,13.2,21.474,20.0,-0.12096,0.03364,21.474
1724950694.65,0,9,604.65,8097.6635,3.216,220.894,197.6,1.0,1.0,37.8137531,-1.0926857,13.3,21.441,20.0,-0.10454,0.02077,21.441
1724950694.7,0,9,604.7,8098.727,3.216,220.91,197.6,1.0,1.0,37.8137439,-1.0926889,13.4,21.408,20.0,-0.08818,0.00774,21.408
1724950694.75,0,9,604.75,8099.7905,3.216,220.926,197.6,1.0,1.0,37.8137347,-1.092692,13.5,21.375,20.0,-0.07192,-0.00551,21.375
1724950694.8,0,9,604.8,8100.854,3.216,220.942,197.6,1.0,1.0,37.8137254,-1.0926952,13.6,21.342,20.0,-0.05579,-0.01905,21.342
1724950694.85,0,9,604.85,8101.9175,3.216,220.958,197.6,1.0,1.0,37.8137162,-1.0926984,13.7,21.309,20.0,-0.03982,-0.03297,21.309
1724950694.9,0,9,604.9,8102.981,3.216,220.974,197.6,1.0,1.0,37.813707,-1.0927015,13.8,21.276,20.0,-0.02404,-0.04734,21.276
1724950694.95,0,9,604.95,8104.0445,3.216,220.99,197.6,1.0,1.0,37.8136977,-1.0927047,13.9,21.243,20.0,-0.00849,-0.06222,21.243
1724950695.0,0,9,605.0,8105.108,3.216,221.006,197.3,1.0,1.0,37.8136885,-1.0927078,14.0,21.21,20.0,0.00681,-0.07766,21.21
1724950695.05,0,9,605.05,8105.96235,3.216,221.04135,197.3,1.0,1.0,37.813681,-1.0927097,14.0,20.9925,20.0,0.02187,-0.09368,20.9925
1724950695.1,0,9,605.1,8106.8167,3.216,221.0767,197.3,1.0,1.0,37.8136734,-1.0927116,14.0,20.775,20.0,0.03668,-0.11025,20.775
1724950695.15,0,9,605.15,8107.67105,3.216,221.11205,197.3,1.0,1.0,37.8136659,-1.0927134,14.0,20.5575,20.0,0.05127,-0.12734,20.5575
1724950695.2,0,9,605.2,8108.5254,3.216,221.1474,197.3,1.0,1.0,37.8136583,-1.0927153,14.0,20.34,20.0,0.06566,-0.14489,20.34
1724950695.25,0,9,605.25,8109.37975,3.216,221.18275,197.3,1.0,1.0,37.8136508,-1.0927171,14.0,20.1225,20.0,0.07989,-0.1628,20.1225
1724950695.3,0,9,605.3,8110.2341,3.216,221.2181,197.3,1.0,1.0,37.8136433,-1.092719,14.0,19.905,20.0,0.09399,-0.18101,19.905
1724950695.35,0,9,605.35,8111.08845,3.216,221.25345,197.3,1.0,1.0,37.8136357,-1.0927208,14.0,19.6875,20.0,0.10799,-0.19944,19.6875
1724950695.4,0,9,605.4,8111.9428,3.216,221.2888,197.3,1.0,1.0,37.8136282,-1.0927227,14.0,19.47,20.0,0.12193,-0.21802,19.47
1724950695.45,0,9,605.45,8112.79715,3.216,221.32415,197.3,1.0,1.0,37.8136206,-1.0927246,14.0,19.2525,20.0,0.13582,-0.23671,19.2525
1724950695.5,0,9,605.5,8113.6515,3.216,221.3595,197.3,1.0,1.0,37.8136131,-1.0927264,14.0,19.035,20.0,0.14956,-0.25538,19.035
1724950695.55,0,9,605.55,8114.50585,3.216,221.39485,197.3,1.0,1.0,37.8136055,-1.0927283,14.0,18.8175,20.0,0.16306,-0.27393,18.8175
1724950695.6,0,9,605.6,8115.3602,3.216,221.4302,197.3,1.0,1.0,37.813598,-1.0927301,14.0,18.6,20.0,0.17619,-0.29225,18.6
1724950695.65,0,9,605.65,8116.21455,3.216,221.46555,197.3,1.0,1.0,37.8135905,-1.092732,14.0,18.3825,20.0,0.18874,-0.31018,18.3825
1724950695.7,0,9,605.7,8117.0689,3.216,221.5009,197.3,1.0,1.0,37.8135829,-1.0927338,14.0,18.165,20.0,0.20043,-0.32751,18.165
1724950695.75,0,9,605.75,8117.92325,3.216,221.53625,197.3,1.0,1.0,37.8135754,-1.0927357,14.0,17.9475,20.0,0.2109,-0.34399,17.9475
1724950695.8,0,9,605.8,8118.7776,3.216,221.5716,197.3,1.0,1.0,37.8135678,-1.0927376,14.0,17.73,20.0,0.21974,-0.35935,17.73
1724950695.85,0,9,605.85,8119.63195,3.216,221.60695,197.3,1.0,1.0,37.8135603,-1.0927394,14.0,17.5125,20.0,0.2265,-0.37327,17.5125
1724950695.9,0,9,605.9,8120.4863,3.216,221.6423,197.3,1.0,1.0,37.8135528,-1.0927413,14.0,17.295,20.0,0.23074,-0.38544,17.295
1724950695.95,0,9,605.95,8121.34065,3.216,221.67765,197.3,1.0,1.0,37.8135452,-1.0927431,14.0,17.0775,20.0,0.23211,-0.39564,17.0775
1724950696.0,0,9,606.0,8122.195,3.216,221.713,187.7,1.0,1.0,37.8135377,-1.092745,14.0,16.86,20.0,0.23036,-0.40368,16.86
1724950696.05,0,9,606.05,8122.93685,3.216,221.73745,187.7,1.0,1.0,37.8135311,-1.0927466,13.9,16.691,20.0,0.22542,-0.4095,16.691
1724950696.1,0,9,606.1,8123.6787,3.216,221.7619,187.7,1.0,1.0,37.8135246,-1.0927481,13.8,16.522,20.0,0.21737,-0.41318,16.522
1724950696.15,0,9,606.15,8124.42055,3.216,221.78635,187.7,1.0,1.0,37.813518,-1.0927497,13.7,16.353,20.0,0.20644,-0.41487,16.353
1724950696.2,0,9,606.2,8125.1624,3.216,221.8108,187.7,1.0,1.0,37.8135114,-1.0927512,13.6,16.184,20.0,0.19301,-0.41482,16.184
1724950696.25,0,9,606.25,8125.90425,3.216,221.83525,187.7,1.0,1.0,37.8135049,-1.0927528,13.5,16.015,20.0,0.17748,-0.41333,16.015
1724950696.3,0,9,606.3,8126.6461,3.216,221.8597,187.7,1.0,1.0,37.8134983,-1.0927543,13.4,15.846,20.0,0.16033,-0.41072,15.846
1724950696.35,0,9,606.35,8127.38795,3.216,221.88415,187.7,1.0,1.0,37.8134918,-1.0927559,13.3,15.677,20.0,0.14195,-0.40725,15.677
1724950696.4,0,9,606.4,8128.1298,3.216,221.9086,187.7,1.0,1.0,37.8134852,-1.0927574,13.2,15.508,20.0,0.12272,-0.4032,15.508
1724950696.45,0,9,606.45,8128.87165,3.216,221.93305,187.7,1.0,1.0,37.8134786,-1.092759,13.1,15.339,20.0,0.10291,-0.39874,15.339
1724950696.5,0,9,606.5,8129.6135,3.216,221.9575,187.7,1.0,1.0,37.8134721,-1.0927605,13.0,15.17,20.0,0.08271,-0.39403,15.17
1724950696.55,0,9,606.55,8130.35535,3.216,221.98195,187.7,1.0,1.0,37.8134655,-1.0927621,12.9,15.001,20.0,0.06225,-0.38915,15.001
1724950696.6,0,9,606.6,8131.0972,3.216,222.0064,187.7,1.0,1.0,37.813459,-1.0927636,12.8,14.832,20.0,0.0416,-0.38417,14.832
1724950696.65,0,9,606.65,8131.83905,3.216,222.03085,187.7,1.0,1.0,37.8134524,-1.0927652,12.7,14.663,20.0,0.02084,-0.37916,14.663
1724950696.7,0,9,606.7,8132.5809,3.216,222.0553,187.7,1.0,1.0,37.8134459,-1.0927667,12.6,14.494,20.0,-0.00008,-0.37411,14.494
1724950696.75,0,9,606.75,8133.32275,3.216,222.07975,187.7,1.0,1.0,37.8134393,-1.0927683,12.5,14.325,20.0,-0.02122,-0.369,14.325
1724950696.8,0,9,606.8,8134.0646,3.216,222.1042,187.7,1.0,1.0,37.8134327,-1.0927698,12.4,14.156,20.0,-0.04266,-0.36381,14.156
1724950696.85,0,9,606.85,8134.80645,3.216,222.12865,187.7,1.0,1.0,37.8134262,-1.0927714,12.3,13.987,20.0,-0.06449,-0.35852,13.987
1724950696.9,0,9,606.9,8135.5483,3.216,222.1531,187.7,1.0,1.0,37.8134196,-1.0927729,12.2,13.818,20.0,-0.08678,-0.3531,13.818
1724950696.95,0,9,606.95,8136.29015,3.216,222.17755,187.7,1.0,1.0,37.8134131,-1.0927745,12.1,13.649,20.0,-0.10959,-0.34755,13.649
1724950697.0,0,9,607.0,8137.032,3.216,222.202,192.8,1.0,1.0,37.8134065,-1.092776,12.0,13.48,20.0,-0.13299,-0.34184,13.48
1724950697.05,0,9,607.05,8137.6271,3.216,222.19125,192.8,1.0,1.0,37.813402,-1.0927796,12.1,13.376,20.0,-0.15697,-0.33597,13.376
1724950697.1,0,9,607.1,8138.2222,3.216,222.1805,192.8,1.0,1.0,37.8133975,-1.0927832,12.2,13.272,20.0,-0.18152,-0.32996,13.272
1724950697.15,0,9,607.15,8138.8173,3.216,222.16975,192.8,1.0,1.0,37.8133929,-1.0927869,12.3,13.168,20.0,-0.20661,-0.3238,13.168
1724950697.2,0,9,607.2,8139.4124,3.216,222.159,192.8,1.0,1.0,37.8133884,-1.0927905,12.4,13.064,20.0,-0.23215,-0.31752,13.064
